,loss,accuracy,val_loss,val_accuracy
0,0.5701287388801575,0.7522757053375244,0.4383479058742523,0.827048122882843
1,0.465379923582077,0.804291307926178,0.42991235852241516,0.8309493064880371
2,0.4413723051548004,0.815507173538208,0.4357408583164215,0.8374512195587158
3,0.4270085394382477,0.8286736011505127,0.4025048017501831,0.8400520086288452
4,0.4170222580432892,0.8306241631507874,0.4035722017288208,0.8491547703742981
5,0.4052774906158447,0.8366385102272034,0.4087555706501007,0.8426527976989746
6,0.40352270007133484,0.8346878886222839,0.394435852766037,0.8426527976989746
7,0.4005817472934723,0.8356631994247437,0.3887755274772644,0.8426527976989746
8,0.38967809081077576,0.8416774868965149,0.3855726420879364,0.8543562889099121
9,0.3772718608379364,0.8472041487693787,0.38473621010780334,0.8504551649093628
10,0.3726903200149536,0.8478543758392334,0.40515780448913574,0.8491547703742981
11,0.36972522735595703,0.8496423959732056,0.4042855203151703,0.8439531922340393
12,0.35214030742645264,0.8590702414512634,0.3851727247238159,0.8491547703742981
13,0.3602859377861023,0.8543562889099121,0.39688077569007874,0.8426527976989746
14,0.3531826436519623,0.8548439741134644,0.38518115878105164,0.8504551649093628
15,0.35120058059692383,0.8592327833175659,0.36852726340293884,0.8595578670501709
16,0.34776613116264343,0.8576073050498962,0.3799069821834564,0.8556566834449768
17,0.33977729082107544,0.8602080345153809,0.3842467963695526,0.8569570779800415
18,0.33801668882369995,0.8616710305213928,0.37270426750183105,0.8556566834449768
19,0.3317115902900696,0.8654096126556396,0.389976441860199,0.8517554998397827
20,0.3293777108192444,0.8650845289230347,0.39512720704078674,0.8530558943748474
21,0.3253630995750427,0.8699609637260437,0.38123205304145813,0.8543562889099121
22,0.3233063817024231,0.8720741271972656,0.37821388244628906,0.8569570779800415
23,0.32611116766929626,0.8714239001274109,0.410489946603775,0.8413524031639099
24,0.32298335433006287,0.8707737326622009,0.4104680120944977,0.8387516140937805
25,0.31059253215789795,0.8764629364013672,0.3851812779903412,0.8439531922340393
26,0.31011858582496643,0.8769505620002747,0.3906624913215637,0.8426527976989746
27,0.3152634799480438,0.870448648929596,0.39090073108673096,0.8387516140937805
28,0.31053829193115234,0.8740246891975403,0.39818236231803894,0.8491547703742981
29,0.308998167514801,0.8671976327896118,0.3788674473762512,0.8517554998397827
30,0.2985590398311615,0.8787386417388916,0.3892984688282013,0.8569570779800415
31,0.2966391146183014,0.8780884146690369,0.39169374108314514,0.8374512195587158
32,0.3003281354904175,0.8780884146690369,0.3886435031890869,0.8478543758392334
33,0.2920267581939697,0.8793888092041016,0.38680121302604675,0.8543562889099121
34,0.29271548986434937,0.881989598274231,0.3795430660247803,0.8582574725151062
35,0.2818763554096222,0.8860533237457275,0.405524879693985,0.8465539813041687
36,0.2800270915031433,0.8889791965484619,0.4018630385398865,0.8543562889099121
37,0.2719880938529968,0.8896293640136719,0.3896048665046692,0.8491547703742981
38,0.27882716059684753,0.88621586561203,0.4041479825973511,0.845253586769104
39,0.271903932094574,0.8923926949501038,0.39136171340942383,0.8543562889099121
40,0.2793672978878021,0.8828023672103882,0.39576491713523865,0.8556566834449768
41,0.2755352258682251,0.8883289694786072,0.38421955704689026,0.845253586769104
42,0.2815724015235901,0.881339430809021,0.3970060348510742,0.8517554998397827
43,0.27694380283355713,0.8841027021408081,0.39662232995033264,0.8413524031639099
44,0.2774519622325897,0.886540949344635,0.4338493347167969,0.8400520086288452
45,0.2720770537853241,0.8910923004150391,0.41082334518432617,0.8556566834449768
46,0.26797276735305786,0.893530547618866,0.4170922040939331,0.8465539813041687
47,0.25953224301338196,0.8940182328224182,0.41938623785972595,0.8426527976989746
48,0.26698118448257446,0.8914174437522888,0.4056229293346405,0.8491547703742981
49,0.276800274848938,0.886540949344635,0.42875075340270996,0.8400520086288452
