,loss,accuracy,val_loss,val_accuracy
0,0.46404916048049927,0.7828124761581421,0.38623881340026855,0.8374999761581421
1,0.38668641448020935,0.8215625286102295,0.3699876666069031,0.8475000262260437
2,0.3662235736846924,0.8307812213897705,0.3674464821815491,0.831250011920929
3,0.34847044944763184,0.8376562595367432,0.356161892414093,0.8387500047683716
4,0.32592904567718506,0.8512499928474426,0.35503607988357544,0.8362500071525574
5,0.308541476726532,0.8596875071525574,0.3614705801010132,0.8224999904632568
6,0.30052053928375244,0.8623437285423279,0.3461363911628723,0.84375
7,0.28359100222587585,0.8714062571525574,0.3352264165878296,0.8500000238418579
8,0.27388709783554077,0.8810937404632568,0.3408198654651642,0.8475000262260437
9,0.2620684802532196,0.8814062476158142,0.33662745356559753,0.8475000262260437
10,0.2422802895307541,0.8946874737739563,0.38871920108795166,0.8412500023841858
11,0.24073684215545654,0.8923437595367432,0.3460194766521454,0.8500000238418579
12,0.22019997239112854,0.9065625071525574,0.36634141206741333,0.8399999737739563
13,0.20747095346450806,0.9087499976158142,0.36992117762565613,0.8349999785423279
14,0.20210368931293488,0.9170312285423279,0.38072651624679565,0.8362500071525574
15,0.1892348676919937,0.9192187786102295,0.3800053894519806,0.831250011920929
16,0.1795065999031067,0.9246875047683716,0.43780410289764404,0.8287500143051147
17,0.16917358338832855,0.930468738079071,0.4020736813545227,0.8374999761581421
18,0.16326804459095,0.934374988079071,0.4400961995124817,0.8374999761581421
19,0.15047714114189148,0.9401562213897705,0.4208310842514038,0.8450000286102295
