,loss,accuracy,val_loss,val_accuracy
0,0.9176442623138428,0.7212499976158142,0.5840722322463989,0.7975000143051147
1,0.6081590056419373,0.7634375095367432,0.5639820694923401,0.7925000190734863
2,0.5782395601272583,0.7856249809265137,0.5397260189056396,0.8062499761581421
3,0.5427085161209106,0.7925000190734863,0.5371688604354858,0.8012499809265137
4,0.5263870358467102,0.8025000095367432,0.5085432529449463,0.8075000047683716
5,0.5144432187080383,0.8045312762260437,0.49772343039512634,0.8137500286102295
6,0.5003058910369873,0.8107812404632568,0.4863449037075043,0.8162500262260437
7,0.48219314217567444,0.8140624761581421,0.4772120714187622,0.8212500214576721
8,0.4752415418624878,0.8153125047683716,0.4690089523792267,0.8162500262260437
9,0.4666571021080017,0.8251562714576721,0.4697047770023346,0.8187500238418579
10,0.4595494568347931,0.8199999928474426,0.46465304493904114,0.8199999928474426
11,0.45303595066070557,0.8248437643051147,0.4573226869106293,0.8199999928474426
12,0.4440886676311493,0.8292187452316284,0.4528869390487671,0.8224999904632568
13,0.43454796075820923,0.8292187452316284,0.4576318860054016,0.8075000047683716
14,0.4191134572029114,0.8376562595367432,0.44756361842155457,0.8237500190734863
15,0.4155728220939636,0.8370312452316284,0.43661120533943176,0.8324999809265137
16,0.4141184985637665,0.83984375,0.4345235824584961,0.824999988079071
17,0.40377259254455566,0.8439062237739563,0.43105626106262207,0.8262500166893005
18,0.40178295969963074,0.8368750214576721,0.42641517519950867,0.8262500166893005
19,0.39408260583877563,0.8493750095367432,0.425266832113266,0.8212500214576721
