,loss,accuracy,val_loss,val_accuracy
0,0.4639810621738434,0.7840625047683716,0.38609278202056885,0.8162500262260437
1,0.3891703486442566,0.8134375214576721,0.37540721893310547,0.8224999904632568
2,0.3622506260871887,0.8310937285423279,0.35687941312789917,0.8512499928474426
3,0.34682556986808777,0.8362500071525574,0.36962977051734924,0.84375
4,0.32433950901031494,0.8553125262260437,0.34716349840164185,0.8487499952316284
5,0.31587255001068115,0.8528125286102295,0.34260573983192444,0.8550000190734863
6,0.29530778527259827,0.8634374737739563,0.3477189540863037,0.8575000166893005
7,0.28406330943107605,0.8754687309265137,0.3491075038909912,0.856249988079071
8,0.27315428853034973,0.8778125047683716,0.36007606983184814,0.8500000238418579
9,0.2575700879096985,0.887499988079071,0.3527531027793884,0.8600000143051147
10,0.2516859173774719,0.8896874785423279,0.34726253151893616,0.856249988079071
11,0.23487214744091034,0.8971874713897705,0.35818660259246826,0.856249988079071
12,0.22492820024490356,0.9024999737739563,0.366573691368103,0.862500011920929
13,0.2152739018201828,0.9084374904632568,0.35574355721473694,0.8587499856948853
14,0.20104505121707916,0.9181249737739563,0.3776818513870239,0.8550000190734863
15,0.1879512369632721,0.9229687452316284,0.36752021312713623,0.8700000047683716
16,0.17486073076725006,0.9276562333106995,0.3738499581813812,0.862500011920929
17,0.16438516974449158,0.9331250190734863,0.39578956365585327,0.8600000143051147
18,0.1639355719089508,0.9312499761581421,0.42284297943115234,0.8587499856948853
19,0.15118031203746796,0.9375,0.39782607555389404,0.8650000095367432
