,loss,accuracy,val_loss,val_accuracy
0,0.7332131862640381,0.7329687476158142,0.5590492486953735,0.7887499928474426
1,0.5701613426208496,0.785937488079071,0.5339668393135071,0.8037499785423279
2,0.5431656241416931,0.7950000166893005,0.5223775506019592,0.8075000047683716
3,0.5181741118431091,0.8037499785423279,0.513902485370636,0.8025000095367432
4,0.5037970542907715,0.8071874976158142,0.5061095952987671,0.8174999952316284
5,0.4895705282688141,0.8109375238418579,0.49252450466156006,0.8125
6,0.4726394712924957,0.8196874856948853,0.48560237884521484,0.8224999904632568
7,0.4570162296295166,0.8254687786102295,0.4757519066333771,0.824999988079071
8,0.4460981786251068,0.828906238079071,0.47317004203796387,0.8224999904632568
9,0.44106099009513855,0.8315625190734863,0.4700252115726471,0.831250011920929
10,0.42878153920173645,0.8310937285423279,0.46498820185661316,0.8274999856948853
11,0.42567479610443115,0.8403124809265137,0.45998862385749817,0.8337500095367432
12,0.4186888635158539,0.8332812786102295,0.4618928134441376,0.8299999833106995
13,0.4091727137565613,0.8464062213897705,0.4580172598361969,0.8337500095367432
14,0.39732396602630615,0.8462499976158142,0.45982101559638977,0.8349999785423279
15,0.3938708007335663,0.8489062786102295,0.4551611840724945,0.8287500143051147
16,0.3858919143676758,0.8520312309265137,0.45047053694725037,0.8324999809265137
17,0.38254618644714355,0.8512499928474426,0.4510917663574219,0.8349999785423279
18,0.3713874816894531,0.8579687476158142,0.45464417338371277,0.8374999761581421
19,0.36943015456199646,0.8551562428474426,0.4505652189254761,0.8374999761581421
