,loss,accuracy,val_loss,val_accuracy
0,0.6045949459075928,0.7496874928474426,0.4018501341342926,0.8125
1,0.4194642901420593,0.8070312738418579,0.3701651096343994,0.8237500190734863
2,0.3817903399467468,0.8239062428474426,0.3564964234828949,0.8349999785423279
3,0.36168724298477173,0.8323437571525574,0.3525378704071045,0.8337500095367432
4,0.34981247782707214,0.8412500023841858,0.3510698676109314,0.8374999761581421
5,0.33112823963165283,0.850781261920929,0.35597243905067444,0.8299999833106995
6,0.3211703896522522,0.8553125262260437,0.35030102729797363,0.84375
7,0.3026313781738281,0.864062488079071,0.349558562040329,0.8324999809265137
8,0.2880968749523163,0.8651562333106995,0.3460308909416199,0.8450000286102295
9,0.2853955924510956,0.8695312738418579,0.35761886835098267,0.8299999833106995
10,0.2765927314758301,0.8768749833106995,0.35759085416793823,0.84375
11,0.26625490188598633,0.8832812309265137,0.35444092750549316,0.8362500071525574
12,0.2525421679019928,0.8909375071525574,0.3740161061286926,0.8399999737739563
13,0.24136902391910553,0.8939062356948853,0.3645932674407959,0.8399999737739563
14,0.23753295838832855,0.8954687714576721,0.41439956426620483,0.8374999761581421
15,0.2338169515132904,0.899218738079071,0.36271294951438904,0.8374999761581421
16,0.21917515993118286,0.9053124785423279,0.4209529161453247,0.8299999833106995
17,0.20318540930747986,0.9176562428474426,0.3892545700073242,0.8387500047683716
18,0.19970595836639404,0.9140625,0.4176659882068634,0.8362500071525574
19,0.19159752130508423,0.9193750023841858,0.4353240728378296,0.8287500143051147
