,loss,accuracy,val_loss,val_accuracy
0,0.48148486018180847,0.774218738079071,0.381567120552063,0.8137500286102295
1,0.3914698362350464,0.8112499713897705,0.3586706817150116,0.8412500023841858
2,0.3672600984573364,0.8256250023841858,0.34626808762550354,0.8324999809265137
3,0.35151779651641846,0.8321874737739563,0.34650036692619324,0.8374999761581421
4,0.33140313625335693,0.8478124737739563,0.33402198553085327,0.8362500071525574
5,0.3154164254665375,0.8578125238418579,0.331236332654953,0.8412500023841858
6,0.3000546097755432,0.8659374713897705,0.3527652323246002,0.8475000262260437
7,0.29349419474601746,0.8662499785423279,0.33114856481552124,0.8450000286102295
8,0.2799938917160034,0.8776562213897705,0.34469595551490784,0.8475000262260437
9,0.26968809962272644,0.8801562786102295,0.35252776741981506,0.8224999904632568
10,0.2522624135017395,0.8853124976158142,0.3411619961261749,0.8475000262260437
11,0.23520781099796295,0.8971874713897705,0.3393772840499878,0.8587499856948853
12,0.22956492006778717,0.8984375,0.33077606558799744,0.84375
13,0.21613967418670654,0.9110937714576721,0.36659035086631775,0.831250011920929
14,0.21037201583385468,0.9084374904632568,0.36109668016433716,0.8500000238418579
15,0.19302822649478912,0.9217187762260437,0.36300185322761536,0.8424999713897705
16,0.1865491420030594,0.9225000143051147,0.3536059856414795,0.8587499856948853
17,0.1735045313835144,0.9278125166893005,0.3897094428539276,0.8387500047683716
18,0.16841411590576172,0.9271875023841858,0.37160366773605347,0.8537499904632568
19,0.1563234180212021,0.9384375214576721,0.38853132724761963,0.8550000190734863
