,loss,accuracy,val_loss,val_accuracy
0,0.45087891817092896,0.7918750047683716,0.3612237572669983,0.8212500214576721
1,0.38853225111961365,0.8207812309265137,0.3409726619720459,0.8462499976158142
2,0.3562556803226471,0.8395312428474426,0.33708763122558594,0.8475000262260437
3,0.3402540683746338,0.8443750143051147,0.33215105533599854,0.8500000238418579
4,0.3190891146659851,0.8551562428474426,0.31730061769485474,0.8500000238418579
5,0.30663710832595825,0.8590624928474426,0.32807254791259766,0.8487499952316284
6,0.29219239950180054,0.8673437237739563,0.31935063004493713,0.8525000214576721
7,0.2787342965602875,0.874218761920929,0.3183351755142212,0.8512499928474426
8,0.2704556882381439,0.8771874904632568,0.31571611762046814,0.8500000238418579
9,0.24855934083461761,0.8928124904632568,0.31558313965797424,0.856249988079071
10,0.2368696928024292,0.8970312476158142,0.3742962181568146,0.8274999856948853
11,0.23804324865341187,0.8946874737739563,0.3192974328994751,0.8500000238418579
12,0.21348294615745544,0.9092187285423279,0.31317374110221863,0.8550000190734863
13,0.20544087886810303,0.9120312333106995,0.3336853086948395,0.8537499904632568
14,0.1937086433172226,0.9182812571525574,0.3412092626094818,0.8525000214576721
15,0.1810408979654312,0.9215624928474426,0.33861857652664185,0.856249988079071
16,0.17530421912670135,0.9275000095367432,0.3471324145793915,0.8500000238418579
17,0.16415418684482574,0.9296875,0.3509855568408966,0.8500000238418579
18,0.1560155153274536,0.9371874928474426,0.3408174514770508,0.8612499833106995
19,0.1485726684331894,0.9401562213897705,0.3793136477470398,0.8337500095367432
