,loss,accuracy,val_loss,val_accuracy
0,0.5327935218811035,0.7599999904632568,0.40305235981941223,0.8187500238418579
1,0.42082229256629944,0.8046875,0.3772940933704376,0.824999988079071
2,0.3894280195236206,0.8165624737739563,0.3861601948738098,0.8100000023841858
3,0.3669852316379547,0.8295312523841858,0.37945297360420227,0.8224999904632568
4,0.341391921043396,0.8409374952316284,0.3441571891307831,0.8362500071525574
5,0.33280959725379944,0.8465625047683716,0.342056006193161,0.8424999713897705
6,0.3189094066619873,0.85546875,0.34407055377960205,0.8387500047683716
7,0.3035159409046173,0.8637499809265137,0.34688687324523926,0.8412500023841858
8,0.29833534359931946,0.8706250190734863,0.3532249331474304,0.8274999856948853
9,0.2881426513195038,0.8717187643051147,0.35623303055763245,0.8399999737739563
10,0.27252015471458435,0.8748437762260437,0.3641820251941681,0.8412500023841858
11,0.26147863268852234,0.8814062476158142,0.3569360673427582,0.8500000238418579
12,0.2569054663181305,0.8878124952316284,0.35031917691230774,0.8500000238418579
13,0.24028295278549194,0.8923437595367432,0.3547108769416809,0.8487499952316284
14,0.23972345888614655,0.8948437571525574,0.36334025859832764,0.8412500023841858
15,0.223594531416893,0.9001562595367432,0.3726823031902313,0.8399999737739563
16,0.21842125058174133,0.9085937738418579,0.3539475202560425,0.8500000238418579
17,0.21048524975776672,0.9087499976158142,0.3616933822631836,0.8287500143051147
18,0.2021000236272812,0.9110937714576721,0.3739863634109497,0.8374999761581421
19,0.19314678013324738,0.9181249737739563,0.38562241196632385,0.8462499976158142
